Date,corr_0.05,corr_0.1,corr_0.15,corr_0.2,corr_0.25,corr_0.3,corr_0.35
2000-05-24,0.00205841291632,0.0145388170322,-0.0113420532682,0.0759769348803,0.0680881411963,0.0277943787875,0.0792244848326
2000-05-25,-0.00437612944337,0.0112693382729,-0.0143371305299,0.0787057341003,0.0709013572643,0.0313527635138,0.0799725904165
2000-05-26,-0.00521812148747,0.00835500747068,-0.0173645736112,0.0781446867108,0.070267937718,0.0312739234535,0.0807206959033
2000-05-30,-0.0148430470799,0.00137519322039,-0.0229256652072,0.0679164351383,0.0629025229831,0.0286647140319,0.0814688014872
2000-05-31,0.00795283800726,0.00452483016158,-0.0171165451781,0.0720602447587,0.076640990271,0.0269848008784,0.0822169070712
2000-06-01,-0.125983569242,-0.0524812127658,-0.02812107366,0.034547593004,0.0338530605949,0.00295101299783,0.0388815599718
2000-06-02,-0.145264420633,-0.0720270690617,-0.0472685141273,0.0210052371361,0.0264562204408,0.0030307901244,0.0397175354762
2000-06-05,-0.140621193804,-0.0675156049346,-0.0431776121724,0.0323130798093,0.0376044694117,0.00363866036023,0.0405535109806
2000-06-06,-0.135153554157,-0.0620490078147,-0.0375994975834,0.0389788241976,0.0410192684593,0.00440344183618,0.041389486485
2000-06-07,-0.136281114595,-0.0626513785073,-0.0386624822298,0.0324126317918,0.0363126066881,0.00441354653827,0.0422254618807
2000-06-08,-0.121277893824,-0.0460511397326,-0.0336763502092,0.0386598616618,0.0393066866258,0.00524585768267,0.0430614373851
2000-06-09,-0.143067262555,-0.0709299282879,-0.0397705681971,0.0342502670793,0.0343055209207,0.00623567082482,0.0438974128895
2000-06-12,-0.145577167547,-0.0748802590909,-0.0408149436515,0.040325524997,0.0365696198064,0.00805206615416,0.0447333882852
2000-06-13,-0.153362563949,-0.0834597616664,-0.0420249229761,0.0342732999945,0.0312299774043,0.00834185092773,0.0455693637896
2000-06-14,-0.157427589141,-0.0879156505328,-0.0442178044164,0.0295450120431,0.0299403506253,0.00877671163908,0.046405339294
2000-06-15,-0.169015391368,-0.100117209385,-0.0545696315545,0.0188513367671,0.0233514034223,0.00932398819342,0.0472413146897
2000-06-16,-0.169347019792,-0.0998611098819,-0.0563373731786,0.0201516564676,0.0221350805316,0.00969903762109,0.0480772901941
2000-06-19,-0.164230109381,-0.0933045578038,-0.0535759436065,0.0188651863076,0.0234126415258,0.00916600781332,0.0489132656985
2000-06-20,-0.161031005146,-0.0914116255061,-0.0472667103257,0.02375689705,0.0262031960323,0.0106206968883,0.0497492410942
2000-06-21,-0.155315449223,-0.0855196347289,-0.0485620234826,0.0200800755136,0.0244182430955,0.0119231496955,0.0505852165986
2000-06-22,-0.137625304646,-0.0681345772414,-0.0340640007881,0.0429267123514,0.0372767894193,0.0138698211764,0.051421192103
2000-06-23,-0.132080216841,-0.0629544641133,-0.025762796086,0.0509197211639,0.0407070988363,0.014700858877,0.0522571676073
2000-06-26,-0.131213963958,-0.0613692389738,-0.0252694434537,0.0507617576756,0.0418804760392,0.0144686013204,0.053093143003
2000-06-27,-0.134230341235,-0.0645334419803,-0.0320188295389,0.0474688137164,0.0367724373333,0.0157478108518,0.0539291185074
2000-06-28,-0.146124468702,-0.076307481713,-0.0428567373913,0.0336985070207,0.023900980015,0.0159369626375,0.0547650940118
2000-06-29,-0.163033949109,-0.0953407163662,-0.0539505727813,0.0319530214852,0.0193843736439,0.0175048638818,0.0556010694075
2000-06-30,-0.160214470977,-0.0940906903018,-0.0501936866886,0.0352978817722,0.0237849462111,0.0322094409158,0.0564370449119
2000-07-03,-0.0951990512488,-0.122026259546,-0.0534853644811,0.0283184917631,0.0273638424861,0.0392675543347,0.0572093401443
2000-07-05,-0.0724710733557,-0.0974878979873,-0.0382537797531,0.0431515047529,0.0379884755841,0.0386198673141,0.0576956734306
2000-07-06,-0.0719729788913,-0.0964322796952,-0.0391277542079,0.0349907527704,0.0361037433633,0.0378847549688,0.0581599957853
2000-07-07,-0.0959768842616,-0.121180888798,-0.0569421460472,0.0186559424244,0.0225140688861,0.0380361884191,0.0588475231864
2000-07-10,-0.0902194007488,-0.11589596823,-0.0482683835412,0.0282499930828,0.0317650531675,0.0383495205167,0.0595758116181
2000-07-11,-0.0891025715143,-0.114654136627,-0.0487724220489,0.0260705981634,0.0304929665593,0.0390983970678,0.0604137568721
2000-07-12,-0.0965366075289,-0.122766720822,-0.0508118993174,0.0258486005237,0.0302204675583,0.0395395898256,0.0611742367817
2000-07-13,-0.1127848641,-0.141390471037,-0.0564489621601,0.0268196589538,0.031087887454,0.0411825561191,0.0622372864166
2000-07-14,-0.118211206869,-0.147061454435,-0.0545658378749,0.0215966164629,0.0254651348004,0.0409443999597,0.0628267270159
2000-07-17,-0.10487667549,-0.132415778374,-0.0468101788182,0.0226900784299,0.0266859149753,0.0409092370778,0.0634672751823
2000-07-18,-0.0986233726796,-0.126426990918,-0.046894960053,0.0263077931464,0.0303199476795,0.0434058995997,0.0647452593499
2000-07-19,-0.0953111394942,-0.122510827424,-0.0460702494447,0.0300396674406,0.0299358217977,0.0439665552394,0.0655358162656
2000-07-20,-0.111863369454,-0.139136104342,-0.0588150405756,0.0231515699183,0.0240599031035,0.0431151252621,0.0659708534073
2000-07-21,-0.0882013230083,-0.112597319479,-0.0526197983337,0.0288237582507,0.0245144161781,0.043757922575,0.0667820911619
2000-07-24,-0.0752950033497,-0.0986947755665,-0.0431656672891,0.0424930188084,0.0325603396456,0.0436863605135,0.0674134750466
2000-07-25,-0.0708307740426,-0.0929581352996,-0.0450896532995,0.0399247803976,0.0285782747369,0.0439137092471,0.0681201155882
2000-07-26,-0.0652630575882,-0.0875510240772,-0.041266483613,0.0441084286221,0.0316253998737,0.0453785407091,0.0691383163349
2000-07-27,-0.0684680546025,-0.0911778942256,-0.0453792366532,0.0444120127663,0.0318060761971,0.0467225171678,0.0701260894131
2000-07-28,-0.0582080789773,-0.0821634765827,-0.0344659196986,0.054978365206,0.0429994481586,0.0492068015463,0.0714009571437
2000-07-31,-0.0368563779044,-0.059995847284,-0.0279133939398,0.0686305363082,0.0561937434544,0.0712312682523,0.0718576550317
2000-08-01,-0.0383551284307,-0.0177622450817,0.0666689669351,0.0666689669351,0.0539737728427,0.0707804606024,0.019245879221
2000-08-02,-0.0467723500914,-0.0268634501785,0.0597769794879,0.0597769794879,0.0503335947833,0.0722024535405,0.0200493557948
2000-08-03,-0.0511124295498,-0.0318954696445,0.0563157186158,0.0563157186158,0.0506836670066,0.0727872956751,0.020962761944
2000-08-04,-0.0698368460965,-0.0512818687123,0.0417529088983,0.0417529088983,0.0406432408822,0.0745999676598,0.0217149370994
2000-08-07,-0.0628684585935,-0.044498760829,0.0415415983251,0.0415415983251,0.0435272768186,0.0730627725672,0.0229069958755
2000-08-08,-0.067221006055,-0.0485895513587,0.0392570230834,0.0392570230834,0.0421412266184,0.0739097418384,0.0237859811163
2000-08-09,-0.0765041105481,-0.057370950961,0.0436093817367,0.0436093817367,0.0465396632531,0.0766961858976,0.0244102865679
2000-08-10,-0.0795602720883,-0.0596184750291,0.046061413336,0.046061413336,0.0477252846661,0.0790261519775,0.0250945337452
2000-08-11,-0.0796080148754,-0.059373733433,0.0405613101906,0.0405613101906,0.0429092271455,0.0792684930194,0.0260529150117
2000-08-14,-0.0893936247639,-0.0696708774614,0.0358718106006,0.0358718106006,0.0377989644309,0.0793700069364,0.0270297888221
2000-08-15,-0.0798314351613,-0.0597026491023,0.0369825285765,0.0369825285765,0.0389777558912,0.0798253308697,0.0279602023688
2000-08-16,-0.0708704601978,-0.0502205185624,0.0430261726855,0.0430261726855,0.0400249699933,0.0811788783551,0.0287726669033
2000-08-17,-0.0744179464532,-0.0534679810444,0.0394737239696,0.0394737239696,0.0360914624248,0.0816370324661,0.0297027089373
2000-08-18,-0.0780816125646,-0.0568449136763,0.0384299544969,0.0384299544969,0.0334103223618,0.0830597843843,0.0305060859753
2000-08-21,-0.0798734616654,-0.0587637103904,0.0402580787353,0.0402580787353,0.0365537054974,0.0844620059741,0.0313121587998
2000-08-22,-0.066205252574,-0.0446142296743,0.0422542563016,0.0422542563016,0.0375210277616,0.0839585828327,0.0323684691894
2000-08-23,-0.0764783472632,-0.0559070889741,0.0401571838003,0.0401571838003,0.0376947892586,0.0857387711967,0.0331249098922
2000-08-24,-0.084618400794,-0.0653877588913,0.0340966380781,0.0340966380781,0.0351971906092,0.0857784546084,0.034109902772
2000-08-25,-0.0933818301682,-0.0750080846922,0.0311932260214,0.0311932260214,0.0318613509467,0.0871610892925,0.0349185477561
2000-08-28,-0.0889952907567,-0.0706228590394,0.0321313373978,0.0321313373978,0.0327118772953,0.0886256904366,0.0357164294136
2000-08-29,-0.0792926079271,-0.0611948407549,0.035298558933,0.035298558933,0.0360720892768,0.0895562672909,0.0365844356969
2000-08-30,-0.0743798165982,-0.0564082540921,0.048746624715,0.048746624715,0.0435671155425,0.0918799315292,0.0372695105217
2000-08-31,-0.11344204378,-0.098502842107,0.0197139879182,0.0197139879182,0.0186812521691,0.0364207612228,0.0393272084311
2000-09-01,-0.0630188533032,-0.0837440878323,0.0454500659002,0.0454500659002,0.0480465780726,0.11233112474,0.0969631053014
2000-09-05,-0.0376745410876,-0.060148335219,0.0664193639685,0.0664193639685,0.0679888234089,0.115430857096,0.0982207137077
2000-09-06,-0.0187703764759,-0.036657640194,0.0883048794722,0.0883048794722,0.0778822480149,0.119362771759,0.0996028651055
2000-09-07,-0.0317676445713,-0.0489105853281,0.0765444425909,0.0765444425909,0.0675307821011,0.120158703387,0.100515690606
2000-09-08,-0.0267740759279,-0.0435115299272,0.0720385761882,0.0720385761882,0.0591242323156,0.118464902736,0.101055906896
2000-09-11,-0.0254950797048,-0.0412895169337,0.0739801074158,0.0739801074158,0.060878571383,0.122481019153,0.102450659785
2000-09-12,-0.019768367142,-0.0354250106334,0.0755088965277,0.0755088965277,0.0625344963743,0.122542865855,0.103253623382
2000-09-13,-0.0217452772505,-0.0378951678706,0.0730729520945,0.0730729520945,0.0599701768461,0.121532085321,0.103896059303
2000-09-14,-0.0173535961714,-0.0339475142346,0.0731627065572,0.0731627065572,0.0599992901257,0.122275779012,0.104801066963
2000-09-15,-0.0141477646849,-0.0304123607741,0.0785290203384,0.0785290203384,0.0653105939952,0.128216279762,0.106483819944
2000-09-18,-0.0016017813962,-0.0179488477781,0.0930981033855,0.0930981033855,0.0808781388565,0.131457439625,0.107762594048
2000-09-19,-0.00949104971081,-0.0255976215282,0.0871821175096,0.0871821175096,0.0745680335176,0.129972569225,0.108334078588
2000-09-20,-0.00951470110784,-0.0238704308153,0.091055745094,0.091055745094,0.0786374450337,0.131598284512,0.109371088102
2000-09-21,0.0043752959687,-0.0125128787179,0.0933502879119,0.0933502879119,0.0810754607011,0.132239387512,0.11026074211
2000-09-22,0.0158663170972,-0.00266670551526,0.0953262415748,0.0953262415748,0.0835714511819,0.128318620114,0.11046767444
2000-09-25,0.0237433834285,0.00404468614616,0.100406104822,0.100406104822,0.0890851209045,0.128464089376,0.111283152847
2000-09-26,0.0314589835533,0.0101795886131,0.105163597061,0.105163597061,0.0940695519978,0.130619793845,0.112399479642
2000-09-27,0.0317250302096,0.0102641454341,0.10396818935,0.10396818935,0.092729660202,0.131027287009,0.113254171998
2000-09-28,0.01140518269,-0.0103860506437,0.0831870577825,0.0831870577825,0.0732757477024,0.127066011646,0.113455041976
2000-09-29,0.0228872396653,0.000599409882477,0.0942886247308,0.0942886247308,0.0836972025854,0.130040345308,0.114693883426
2000-10-02,0.139723536025,0.0823546017504,0.0823546017504,0.169923179062,0.159639520686,0.2448476851,0.25491387557
2000-10-03,0.154423065826,0.0963199343377,0.0963199343377,0.176997682746,0.165709696324,0.246717192937,0.256898705428
2000-10-04,0.155173071606,0.0970005597526,0.0970005597526,0.173688731526,0.16226934089,0.244900180405,0.255313823854
2000-10-05,0.144033844827,0.0862317613674,0.0862317613674,0.166272451656,0.157128517908,0.242868207983,0.25352079346
2000-10-06,0.154774221384,0.0969755884306,0.0969755884306,0.181974366231,0.172546701967,0.246439376512,0.257153366181
2000-10-09,0.158996529704,0.125123865201,0.125123865201,0.222632879307,0.206880573102,0.311351589092,0.261410780959
2000-10-10,0.158827768444,0.125845467992,0.125845467992,0.232738973302,0.217317960342,0.317641483273,0.267675935354
2000-10-11,0.176613443729,0.142444279111,0.142444279111,0.247188359507,0.232789284783,0.320906493648,0.27101205067
2000-10-12,0.20401123405,0.169309214521,0.169309214521,0.281646713424,0.269519094837,0.330419852363,0.280398532804
2000-10-13,0.183970802743,0.150079125411,0.150079125411,0.255875274288,0.242108585866,0.322684412385,0.273082751625
2000-10-16,0.180280115682,0.145231216032,0.145231216032,0.247642260368,0.233489689547,0.318775890595,0.269472631112
2000-10-17,0.183762155968,0.148300093094,0.148300093094,0.257695975638,0.244105985183,0.322599245151,0.273349399241
2000-10-18,0.191797137996,0.155650723488,0.155650723488,0.264462775959,0.251443462063,0.323167451705,0.274074160091
2000-10-19,0.158622246817,0.123410368412,0.123410368412,0.231732527802,0.219277466487,0.316947547857,0.268225894625
2000-10-20,0.142710450249,0.106529574328,0.106529574328,0.220288969602,0.213825650058,0.318873314903,0.270265201095
2000-10-23,0.13430707543,0.0982985895429,0.0982985895429,0.221640479579,0.218082005488,0.320078087442,0.271431799914
2000-10-24,0.129233147183,0.0925314005776,0.0925314005776,0.214784473199,0.214685224331,0.319786834672,0.27114977561
2000-10-25,0.152986105578,0.116507194796,0.116507194796,0.237372497941,0.233626338961,0.320442943225,0.271610536932
2000-10-26,0.171782956998,0.138128887049,0.138128887049,0.259071352422,0.248818330029,0.320085590065,0.271089948522
2000-10-27,0.156414944901,0.122004503184,0.122004503184,0.236138379413,0.22846775769,0.314440267052,0.265448941766
2000-10-30,0.140848907926,0.104639422415,0.104639422415,0.219801735897,0.219251423097,0.312436030921,0.263333652536
2000-10-31,0.0971988806771,0.0630869046675,0.0630869046675,0.179869037141,0.182219739339,0.276877372147,0.190203715255
2000-11-01,0.0804760907439,0.0664750808139,0.0664750808139,0.0929054525729,0.203351036057,0.293513138857,0.245277492439
2000-11-02,0.0790161506836,0.0663984809701,0.0663984809701,0.0895160074815,0.199443078894,0.291657197134,0.24340887842
2000-11-03,0.0813164660249,0.0696787291358,0.0696787291358,0.0911039828322,0.197816168745,0.291925148739,0.243416496073
2000-11-06,0.0884033607533,0.0780254509169,0.0780254509169,0.097122409632,0.202626547945,0.290579204525,0.241998410115
2000-11-07,0.0882239654076,0.0761020161593,0.0761020161593,0.0991696030479,0.206134281978,0.291847299657,0.242889547171
2000-11-08,0.104617571848,0.0924670403333,0.0924670403333,0.104361028008,0.213288822472,0.29473675106,0.245212978377
2000-11-09,0.119950277484,0.108155416209,0.108155416209,0.113148637663,0.22505129316,0.296445887231,0.246493727857
2000-11-10,0.135449248263,0.125697648484,0.125697648484,0.12403938774,0.235945365423,0.298966363514,0.248491209167
2000-11-13,0.134712005707,0.123460150062,0.123460150062,0.123270286824,0.240677871553,0.300595024163,0.249700867136
2000-11-14,0.117540354461,0.105857703279,0.105857703279,0.105677193306,0.223460409322,0.298372889581,0.247508761081
2000-11-15,0.110222117858,0.0963802310013,0.0963802310013,0.0966970130712,0.219936180934,0.299943091759,0.248666777269
