Date,corr_0.05,corr_0.1,corr_0.15,corr_0.2
2003-05-29,-0.0095831832912,0.0135826944517,0.00922281988314,0.00491539639096
2003-05-30,-0.0163230673039,0.015101089686,0.00938230336251,0.00461862670415
2003-06-02,-0.0146413203068,0.010435043371,0.0234994431162,0.0136488069635
2003-06-03,-0.0144642846406,0.0115503636771,0.0239191837213,0.0137181886609
2003-06-04,-0.0154909426144,0.0156350960789,0.0241654974755,0.0138569520558
2003-06-05,-0.0146211918959,0.0145182494868,0.0235723300196,0.0138569520558
2003-06-06,-0.0120645753612,0.0128223773631,0.0233350630372,0.0138569520558
2003-06-09,-0.00523655161884,0.0111903579253,0.0240468639843,0.0138569520558
2003-06-10,-0.0175137006126,0.011739299311,0.0244666045894,0.0139263337532
2003-06-11,-0.020243458881,0.0135136806941,0.0239920706247,0.0139263337532
2003-06-12,-0.0170850350783,0.0186259121919,0.0241745442474,0.0139957154507
2003-06-13,-0.014727816648,0.0209579758931,0.0240559107562,0.0139957154507
2003-06-16,-0.0156524049162,0.0248733207506,0.0235175366599,0.0139263337532
2003-06-17,-0.0167774569229,0.0254403323422,0.0227418955813,0.0138569520558
2003-06-18,-0.0233995849422,0.0260438677306,0.0219476482304,0.0144120056353
2003-06-19,-0.0177024128743,0.0267462025803,0.0205974459681,0.0137181886609
2003-06-20,-0.0238836067844,0.0242518145201,0.0202415454945,0.0137181886609
2003-06-23,-0.0122678638226,0.023117179952,0.0214278804064,0.0137181886609
2003-06-24,-0.0100196136032,0.0252276752554,0.0216103540291,0.0137875703583
2003-06-25,-0.0107969476041,0.02033810406,0.0214826737661,0.0136488069635
2003-06-26,-0.0195909817614,0.0290910277421,0.0193472709247,0.0136488069635
2003-06-27,-0.0224627324784,0.0272091709592,0.0184529963549,0.013579425266
2003-06-30,-0.0270149096687,0.0281480385892,0.0222849886054,0.0150784251937
2003-07-01,-0.0137549071522,-0.0126049197752,0.062156822311,0.0234348042585
2003-07-02,-0.0141830824873,-0.0127316214936,0.0659844199722,0.0227626962115
2003-07-03,-0.0107970235049,-0.00983318757669,0.0648476172156,0.022426642188
2003-07-07,-0.00350487795885,-0.00287922842263,0.0680241131174,0.022426642188
2003-07-08,-0.00785051393473,-0.00731426280829,0.0679797251436,0.0222586151763
2003-07-09,-0.0134336996356,-0.0133128018586,0.0647536711392,0.0222586151763
2003-07-10,-0.0113210659278,-0.0115071041147,0.0635715125469,0.0222586151763
2003-07-11,-0.0166651852684,-0.0168908869073,0.0644860520831,0.0222586151763
2003-07-14,-0.00687107996782,-0.00663813159695,0.0660140664282,0.0220905881646
