Date,realCorr_0.05,realCorr_0.1,realCorr_0.15,realCorr_0.2,realCorr_0.25
2015-03-27,0.0849858791444,0.0916115194091,0.0928685121101,0.095998580893,0.095998580893
2015-03-30,0.0860535246179,0.0928602982778,0.0949895592563,0.095998580893,0.095998580893
2015-03-31,0.0997930382194,0.107056737578,0.105954701436,0.106613795968,0.106613795968
2015-04-01,0.0814315727383,0.0833976674296,0.0941428210325,0.0991736371076,0.0991736371076
2015-04-02,0.0799958437932,0.0819762532172,0.0942400273521,0.0991736371076,0.0991736371076
2015-04-06,0.0754482491328,0.0773275011997,0.0914141567729,0.0991736371076,0.0991736371076
2015-04-07,0.0722933970698,0.0743638060484,0.0887120331343,0.0991736371076,0.0991736371076
2015-04-08,0.0752560105388,0.0776370831325,0.0920302951978,0.0991736371076,0.0991736371076
2015-04-09,0.0700934522303,0.0725294951026,0.0889730613667,0.0991736371076,0.0991736371076
2015-04-10,0.0654249898133,0.067956922941,0.0858194732426,0.0991736371076,0.0991736371076
2015-04-13,0.0678320449757,0.0707553946126,0.0861003658583,0.0991736371076,0.0991736371076
2015-04-14,0.0649380948891,0.0678182690226,0.0849116937302,0.0991736371076,0.0991736371076
2015-04-15,0.058704350145,0.0614786242827,0.0814604842271,0.0991736371076,0.0991736371076
2015-04-16,0.0536430267844,0.0562777670985,0.0786313294108,0.0991736371076,0.0991736371076
2015-04-17,0.057024470587,0.0602066385974,0.0792467189899,0.0991736371076,0.0991736371076
2015-04-20,0.0598539569599,0.0635819888253,0.0812676759958,0.0991736371076,0.0991736371076
2015-04-21,0.0581043611412,0.0617509721843,0.0800336450737,0.0991736371076,0.0991736371076
2015-04-22,0.0602181798207,0.0640492046481,0.0817828452785,0.0991736371076,0.0991736371076
2015-04-23,0.0536406970008,0.0571635667724,0.0771946925411,0.0991736371076,0.0991736371076
2015-04-24,0.0572999298622,0.0609786564976,0.0801337900796,0.0991736371076,0.0991736371076
2015-04-27,0.0569508576189,0.0606544940367,0.078866303857,0.0991736371076,0.0991736371076
2015-04-28,0.0543249435937,0.057759808275,0.078257919175,0.0991736371076,0.0991736371076
2015-04-29,0.0534205016953,0.0568625578107,0.0763970444355,0.0991736371076,0.0991736371076
2015-04-30,0.0551948263492,0.059469310532,0.073885812392,0.0967337694198,0.0967337694198
2015-05-01,0.035814553655,0.0403346025354,0.0584195962343,0.0840427797522,0.0840427797522
2015-05-04,0.0368045307145,0.0411249053273,0.058800485927,0.0840427797522,0.0840427797522
2015-05-05,0.0434253137827,0.048053250075,0.0619663520978,0.0840427797522,0.0840427797522
2015-05-06,0.0466788463198,0.0513252669305,0.0632816332798,0.0840427797522,0.0840427797522
2015-05-07,0.0558154896646,0.0609355119062,0.0695237083177,0.0840427797522,0.0840427797522
2015-05-08,0.0452926252779,0.0491984147477,0.0639175062328,0.0840427797522,0.0840427797522
2015-05-11,0.0496674689188,0.0535635175879,0.0664216305805,0.0840427797522,0.0840427797522
2015-05-12,0.0488179770536,0.0522542019639,0.0660750147446,0.0840427797522,0.0840427797522
2015-05-13,0.0501116204362,0.05322799179,0.0674780682359,0.0840427797522,0.0840427797522
2015-05-14,0.0459671467413,0.0484234599426,0.0652916861176,0.0840427797522,0.0840427797522
