Date,CL1,CL4,OIL
2002/8/27,28.83,27.96,0.045874671
2002/8/28,28.34,27.84,0.040948504
2002/8/29,28.92,28.26,0.059453206
2002/8/30,28.98,28.27,0.053688803
2002/9/3,27.79,27.38,0.052071623
2002/9/4,28.27,27.82,0.052171475
2002/9/5,28.98,28.46,0.065376103
2002/9/6,29.61,28.92,0.070727771
2002/9/9,29.73,29.09,0.076124359
2002/9/10,29.73,29.2,0.07473406
2002/9/11,29.77,29.27,0.074971104
2002/9/12,28.85,28.5,0.068505114
2002/9/13,29.81,29.3,0.08484151
2002/9/16,29.67,29.33,0.07646717
2002/9/17,29.08,28.8,0.053154616
2002/9/18,29.48,29.04,0.05505553
2002/9/19,29.5,29.27,0.055015736
2002/9/20,29.61,29.3,0.065750621
2002/9/23,30.71,29.22,0.08210427
2002/9/24,30.77,29.18,0.076339492
2002/9/25,30.64,29.08,0.079408091
2002/9/26,30.41,29.13,0.067709128
2002/9/27,30.54,29.13,0.074091799
2002/9/30,30.45,29.16,0.068446945
2002/10/1,30.83,29.34,0.071667941
2002/10/2,30.49,29.19,0.065359134
2002/10/3,29.76,28.79,0.054503619
2002/10/4,29.62,28.78,0.053449556
2002/10/7,29.64,28.86,0.053576908
2002/10/8,29.48,28.72,0.059763375
2002/10/9,29.35,28.67,0.058013086
2002/10/10,28.97,28.3,0.042819187
2002/10/11,29.37,28.51,0.04811336
2002/10/14,30.03,28.9,0.04974476
2002/10/15,29.72,28.74,0.050787354
2002/10/16,29.47,28.58,0.036250618
2002/10/17,29.62,28.72,0.036696933
2002/10/18,29.6,28.66,0.039927947
2002/10/21,28.37,27.55,0.018609883
2002/10/22,27.92,27.35,0.027448393
2002/10/23,28.18,27.07,0.040684337
2002/10/24,28.2,27.03,0.035442829
2002/10/25,27.05,25.97,0.016859977
2002/10/28,27.29,26.19,0.024552194
2002/10/29,26.86,25.86,0.017654666
2002/10/30,26.81,25.95,0.006692887
2002/10/31,27.22,26.21,0.019413953
2002/11/1,27.13,26.02,0.024193142
2002/11/4,26.95,25.75,0.016254081
2002/11/5,26.14,25.11,0.007879715
2002/11/6,25.77,24.82,-0.006689304
2002/11/7,25.38,24.46,-0.004934251
2002/11/8,25.78,24.56,-0.000673325
2002/11/11,25.94,24.72,0.000502559
2002/11/12,25.9,24.7,-0.011581873
2002/11/13,25.19,24.05,-0.022836358
2002/11/14,25.29,24.13,-0.024861743
2002/11/15,25.51,24.37,-0.032464281
2002/11/18,26.71,25.36,-0.013447715
2002/11/19,26.42,25.12,-0.021799428
2002/11/20,26.98,25.64,-0.013002851
2002/11/21,26.35,25.62,-0.020757419
2002/11/22,26.76,25.97,-0.012477827
2002/11/25,26.11,25.52,-0.023314731
2002/11/26,26.4,25.82,-0.027256919
2002/11/27,26.89,26.13,-0.016946365
2002/12/2,27.24,26.36,-0.009462128
2002/12/3,27.3,26.47,-0.01500951
2002/12/4,26.71,25.95,-0.02465192
2002/12/5,27.29,26.47,-0.001429908
2002/12/6,26.93,26.29,-0.014120772
2002/12/9,27.2,26.52,-0.019665992
2002/12/10,27.74,27.03,-0.018091832
2002/12/11,27.4,26.65,-0.025993158
2002/12/12,28.01,27.13,-0.018069743
2002/12/13,28.44,27.41,-0.01249313
2002/12/16,30.1,28.8,0.023721636
2002/12/17,30.1,28.59,0.011698875
2002/12/18,30.44,28.93,0.016132585
2002/12/19,30.56,28.87,0.025760862
2002/12/20,30.3,28.13,0.018446016
2002/12/23,31.75,28.99,0.035321007
2002/12/24,31.97,29.01,0.037875016
2002/12/26,32.49,29.39,0.0460695
2002/12/27,32.72,29.44,0.049728007
2002/12/30,31.37,28.45,0.032920117
2002/12/31,31.2,28.5,0.029814109
2003/1/2,31.85,28.84,0.038768952
2003/1/3,33.08,29.62,0.054777981
2003/1/6,32.1,28.99,0.039044923
2003/1/7,31.08,28.73,0.027246915
2003/1/8,30.56,28.52,0.025911685
2003/1/9,31.99,29.38,0.04592345
2003/1/10,31.68,29.04,0.040488846
2003/1/13,32.26,29.64,0.050479927
2003/1/14,32.37,29.97,0.052715006
2003/1/15,33.21,30.48,0.06948244
2003/1/16,33.66,30.82,0.072116894
2003/1/17,33.91,30.95,0.069429947
2003/1/21,34.61,30.96,0.080714835
2003/1/22,32.85,29.78,0.060473149
2003/1/23,32.25,29.55,0.050345283
2003/1/24,33.28,30.13,0.064907132
2003/1/27,32.29,29.6,0.068946442
2003/1/28,32.67,30.07,0.077191804
2003/1/29,33.63,30.75,0.094238612
2003/1/30,33.85,30.96,0.097712627
2003/1/31,33.51,30.86,0.110702478
2003/2/3,32.76,30.52,0.097208395
2003/2/4,33.58,31.15,0.113452171
2003/2/5,33.93,31.45,0.116446497
2003/2/6,34.16,31.45,0.115050841
2003/2/7,35.12,32.03,0.130247215
2003/2/10,34.48,31.54,0.126790024
2003/2/11,35.44,32.07,0.149647001
2003/2/12,35.77,32.15,0.158717163
2003/2/13,36.36,32.64,0.172167422
2003/2/14,36.8,32.72,0.175619456
2003/2/18,36.96,32.74,0.174683496
2003/2/19,37.16,32.76,0.177378752
2003/2/20,36.79,32.11,0.184614707
2003/2/21,35.58,31.75,0.168648622
2003/2/24,36.48,32.28,0.1751993
2003/2/25,36.06,31.72,0.152876473
2003/2/26,37.7,32.26,0.176321715
2003/2/27,37.2,32.19,0.161624919
2003/2/28,36.6,31.98,0.15490196
2003/3/3,35.88,31.68,0.140380485
2003/3/4,36.89,32.01,0.160027985
2003/3/5,36.69,32.11,0.152591474
2003/3/6,37,32.46,0.151062314
2003/3/7,37.78,33.08,0.156316548
2003/3/10,37.27,32.96,0.148605451
2003/3/11,36.72,32.81,0.15076531
2003/3/12,37.83,33.37,0.1550824
2003/3/13,36.01,32.07,0.136632535
2003/3/14,35.38,31.09,0.125184309
2003/3/17,34.93,30.29,0.11135254
2003/3/18,31.67,28.44,0.07495085
2003/3/19,29.88,28.05,0.041930799
2003/3/20,28.61,26.87,0.018608822
2003/3/21,26.91,25.66,-0.02947879
2003/3/24,28.66,26.68,0.001062031
2003/3/25,27.97,25.73,-0.014655967
2003/3/26,28.63,25.91,-0.003625436
2003/3/27,30.37,26.98,0.03327506
2003/3/28,30.16,26.93,0.017183122
2003/3/31,31.04,27.64,0.029373984
2003/4/1,29.78,26.98,0.005725107
2003/4/2,28.56,26.3,-0.013179603
2003/4/3,28.97,26.26,0.007866224
2003/4/4,28.62,25.99,0.001824769
2003/4/7,27.96,25.66,-0.013458089
2003/4/8,28,25.85,-0.024427023
2003/4/9,28.85,26.72,-0.002102398
2003/4/10,27.46,26.1,-0.019635093
2003/4/11,28.14,26.51,-0.005825428
2003/4/14,28.63,26.29,-0.011230443
2003/4/15,29.29,26.62,0.00372276
2003/4/16,29.18,26.69,-0.006792912
2003/4/17,30.55,27.5,0.008324472
2003/4/21,30.87,27.63,0.005521667
2003/4/22,29.91,27.01,-0.013016221
2003/4/23,26.65,25.72,-0.06496344
2003/4/24,26.64,25.84,-0.065266732
2003/4/25,26.26,25.66,-0.054629972
2003/4/28,25.49,25.1,-0.06418765
2003/4/29,25.24,24.87,-0.076909781
2003/4/30,25.8,25.14,-0.059672005
2003/5/1,26.03,25.47,-0.06265926
2003/5/2,25.67,25.15,-0.078419251
2003/5/5,26.49,25.88,-0.067718994
2003/5/6,25.72,25.32,-0.079124957
2003/5/7,26.23,25.72,-0.065786239
2003/5/8,26.98,26.11,-0.062416106
2003/5/9,27.72,26.49,-0.054827424
2003/5/12,27.35,26.28,-0.060663319
2003/5/13,28.5,27.04,-0.050712079
2003/5/14,29.17,27.59,-0.03392526
2003/5/15,28.74,27.31,-0.047612196
2003/5/16,29.14,27.49,-0.04269143
2003/5/19,28.83,27.07,-0.053905508
2003/5/20,29.28,27.08,-0.048242223
2003/5/21,29.03,27.03,-0.052231639
2003/5/22,28.85,27,-0.055198076
2003/5/23,29.16,27.07,-0.041852786
2003/5/27,29.35,27.21,-0.034135624
2003/5/28,28.58,26.63,-0.052871302
2003/5/29,29.1,26.93,-0.03744019
2003/5/30,29.56,27.28,-0.037959933
2003/6/2,30.71,28.07,-0.02044116
2003/6/3,30.67,28.05,-0.018164683
2003/6/4,30.05,27.54,-0.022940697
2003/6/5,30.74,28.18,-0.017581811
2003/6/6,31.28,28.79,-0.011373561
2003/6/9,31.45,28.96,-0.013727866
2003/6/10,31.73,29.12,-0.018095429
2003/6/11,32.36,29.41,-0.00797869
2003/6/12,31.51,28.8,-0.017557827
2003/6/13,30.65,28.08,-0.036925728
2003/6/16,31.18,28.38,-0.012222849
2003/6/17,31.07,28.32,-0.000279469
2003/6/18,30.36,27.79,0.001002494
2003/6/19,29.96,27.64,0.022612217
2003/6/20,30.82,28.44,0.040899769
2003/6/23,29.17,27.9,0.035668763
2003/6/24,28.78,27.59,0.049834138
2003/6/25,29.95,28.42,0.050211001
2003/6/26,29.01,27.76,0.052107943
2003/6/27,29.27,28.13,0.052955309
2003/6/30,30.19,28.83,0.048821168
2003/7/1,30.4,28.98,0.05263723
2003/7/2,30.15,28.76,0.037749278
2003/7/3,30.42,28.94,0.052117264
2003/7/7,30.13,28.81,0.059043383
2003/7/8,30.22,29.01,0.060999738
2003/7/9,30.88,29.65,0.074871012
2003/7/10,31.06,29.69,0.082944799
2003/7/11,31.28,29.92,0.082806197
2003/7/14,31.27,29.91,0.068291427
2003/7/15,31.62,29.97,0.083321358
2003/7/16,31.05,29.39,0.068651877
2003/7/17,31.41,29.65,0.07727735
2003/7/18,31.96,29.94,0.07939872
2003/7/21,31.78,29.93,0.075805319
2003/7/22,30.19,28.73,0.040530419
2003/7/23,29.67,28.56,0.030936661
2003/7/24,30.22,28.98,0.048769876
2003/7/25,30.17,28.94,0.069304346
2003/7/28,30.11,28.88,0.066418246
2003/7/29,30.24,28.96,0.071325135
2003/7/30,30.68,29.35,0.087181634
2003/7/31,30.54,29.32,0.089193247
2003/8/1,32.31,30.79,0.108971685
2003/8/4,31.84,30.42,0.096944114
2003/8/5,32.22,30.76,0.107587547
2003/8/6,31.7,30.39,0.08809499
2003/8/7,32.39,31.04,0.106947247
2003/8/8,32.18,30.94,0.097315076
2003/8/11,32.01,30.83,0.088478802
2003/8/12,31.92,30.76,0.080980924
2003/8/13,30.78,29.95,0.068643255
2003/8/14,31.09,30.08,0.060614035
2003/8/15,31.05,30.09,0.051309904
2003/8/18,30.89,29.99,0.053496208
2003/8/19,30.7,29.9,0.047963636
2003/8/20,30.95,30.18,0.058172398
2003/8/21,31.88,30.41,0.070869653
2003/8/22,31.84,30.45,0.071127013
2003/8/25,31.56,30.31,0.06777323
2003/8/26,31.95,30.46,0.071982607
2003/8/27,31.21,29.95,0.059565227
2003/8/28,31.5,30.26,0.072939387
2003/8/29,31.57,30.28,0.069038228
2003/9/2,29.41,28.63,0.032650659
2003/9/3,29.49,28.78,0.02143236
2003/9/4,28.98,28.33,0.014165516
2003/9/5,28.88,28.25,0.020633253
2003/9/8,28.85,28.29,0.010204829
2003/9/9,29.18,28.56,0.005843623
2003/9/10,29.35,28.73,0.005809548
2003/9/11,28.82,28.34,-0.004497394
2003/9/12,28.27,27.86,-0.017169216
2003/9/15,28.14,27.75,-0.010068395
2003/9/16,27.56,27.26,-0.00811789
2003/9/17,27.03,26.79,-0.021166345
2003/9/18,27.17,26.81,-0.018003611
2003/9/19,27.03,26.67,-0.012042501
2003/9/22,26.96,26.82,-0.010818151
2003/9/23,27.13,26.48,-0.020479798
2003/9/24,28.24,27.32,0.005260489
2003/9/25,28.29,27.41,0.010881247
2003/9/26,28.16,27.25,-0.003991423
2003/9/29,28.4,27.46,0.009898878
2003/9/30,29.2,28.08,0.016213119
2003/10/1,29.39,28.32,0.008354944
2003/10/2,29.84,28.65,0.012700438
2003/10/3,30.4,29.16,0.024084702
2003/10/6,30.47,29.34,0.022373927
2003/10/7,30.41,29.51,0.023473162
2003/10/8,29.81,29.19,0.011814247
2003/10/9,31.01,30.25,0.019477069
2003/10/10,31.97,30.98,0.032132439
2003/10/13,31.95,31.04,0.028509273
2003/10/14,31.82,30.92,0.026883762
2003/10/15,31.77,30.98,0.025330472
2003/10/16,31.54,30.83,0.030662103
2003/10/17,30.68,30.02,0.014830658
2003/10/20,30.35,29.69,0.005906899
2003/10/21,30.18,29.55,0.003612519
2003/10/22,29.92,28.86,0.017625963
2003/10/23,30.3,29.17,0.025684425
2003/10/24,30.16,29.11,0.017332956
2003/10/27,29.92,28.98,0.014463062
2003/10/28,29.56,28.71,0.010107241
2003/10/29,28.91,28.19,-0.000750466
2003/10/30,28.47,27.77,-0.013220638
2003/10/31,29.11,28.29,-0.003121761
2003/11/3,28.9,28.19,-0.027511846
2003/11/4,28.75,28.05,-0.024521361
2003/11/5,30.3,29.4,-0.006543703
2003/11/6,30.26,29.19,-0.001861776
2003/11/7,30.85,29.68,-0.002666544
2003/11/10,30.88,29.74,-0.000843018
2003/11/11,31.15,30.05,0.004484526
2003/11/12,31.33,30.05,0.007974064
2003/11/13,31.9,30.51,0.027393856
2003/11/14,32.37,30.77,0.031864867
2003/11/17,31.73,30.42,0.023047884
2003/11/18,33.28,31.71,0.045206852
2003/11/19,32.92,31.06,0.041788638
2003/11/20,32.86,30.84,0.036948324
2003/11/21,31.61,30.14,0.016808076
2003/11/24,29.74,28.69,-0.010246333
2003/11/25,29.77,28.81,-0.007807102
2003/11/26,30.41,29.45,-0.000713479
2003/12/1,29.95,29.11,0
2003/12/2,30.78,29.81,0.007399692
2003/12/3,31.1,30.05,0.011604518
2003/12/4,31.26,30.26,0.038167626
2003/12/5,30.73,29.87,0.028471771
2003/12/8,32.1,31.1,0.054258458
2003/12/9,31.76,30.64,0.050862042
2003/12/10,31.88,30.84,0.051885365
2003/12/11,31.85,30.81,0.047351234
2003/12/12,33.04,31.78,0.060704413
2003/12/15,33.18,32,0.068476536
2003/12/16,32.89,31.75,0.072082761
2003/12/17,33.35,32.22,0.079832851
2003/12/18,33.71,32.61,0.092232901
2003/12/19,33.02,31.96,0.090804355
2003/12/22,31.87,30.5,0.075085249
2003/12/23,31.95,30.58,0.078447847
2003/12/24,32.86,31.33,0.088208786
2003/12/29,32.4,31,0.087627029
2003/12/30,32.79,31.35,0.079260722
2003/12/31,32.52,31.3,0.074241501
2004/1/5,33.78,32.41,0.093293139
2004/1/6,33.7,32.45,0.088929368
2004/1/7,33.62,32.42,0.078200606
2004/1/8,33.98,32.73,0.079130126
2004/1/9,34.31,32.98,0.078296092
2004/1/12,34.72,33.29,0.075792197
2004/1/13,34.43,32.94,0.069476913
2004/1/14,34.5,32.77,0.067849886
2004/1/15,33.44,31.66,0.059032174
2004/1/16,35.07,33,0.064210387
2004/1/20,36.2,33.75,0.067627157
2004/1/21,34.58,32.83,0.046903276
2004/1/22,34.93,33.07,0.0529591
2004/1/23,34.94,32.75,0.052241487
2004/1/26,34.47,32.41,0.048467759
2004/1/27,34.12,32.03,0.055598335
2004/1/28,33.62,31.58,0.053987512
2004/1/29,32.81,31.01,0.045448745
2004/1/30,33.05,30.98,0.058875137
2004/2/2,34.98,32.18,0.078883376
2004/2/3,34.1,31.47,0.068712174
2004/2/4,33.1,30.84,0.057729613
2004/2/5,33.08,31.14,0.061532308
2004/2/6,32.48,30.76,0.061520945
2004/2/9,32.83,31.02,0.072695003
2004/2/10,33.87,31.89,0.078182249
2004/2/11,34,32.1,0.081383841
2004/2/12,33.98,32.38,0.083290509
2004/2/13,34.56,32.96,0.070226403
2004/2/17,35.19,33.76,0.081185172
2004/2/18,35.45,33.33,0.077152343
2004/2/19,36,33.45,0.082961537
2004/2/20,35.6,33.04,0.073605522
2004/2/23,34.35,32.35,0.058082265
2004/2/24,34.58,32.35,0.054382781
2004/2/25,35.68,33.01,0.064297349
2004/2/26,35.51,33.21,0.067191463
2004/2/27,36.16,33.8,0.05703218
2004/3/1,36.86,34.69,0.074353879
2004/3/2,36.66,34.57,0.075078091
2004/3/3,35.8,33.73,0.074739779
2004/3/4,36.64,34.35,0.106224917
2004/3/5,37.26,34.82,0.111699592
2004/3/8,36.57,34.27,0.094039661
2004/3/9,36.28,33.95,0.095625073
2004/3/10,36.1,33.9,0.083145226
2004/3/11,36.78,34.6,0.087767249
2004/3/12,36.19,34.15,0.077719659
2004/3/15,37.44,35.14,0.098100617
2004/3/16,37.48,35.09,0.081039193
2004/3/17,38.18,35.95,0.095547163
2004/3/18,37.93,35.8,0.089868473
2004/3/19,38.08,35.97,0.092005241
2004/3/22,37.11,35.59,0.067337061
2004/3/23,37.45,35.34,0.068301844
2004/3/24,37.01,35.05,0.066575355
2004/3/25,35.51,33.77,0.042225136
2004/3/26,35.73,33.82,0.039682217
2004/3/29,35.45,33.63,0.045009469
2004/3/30,36.25,34.4,0.075008172
2004/3/31,35.76,34.07,0.067960029
2004/4/1,34.27,32.85,0.03895371
2004/4/2,34.39,33.02,0.045070482
2004/4/5,34.38,33.03,0.040068327
2004/4/6,34.97,33.48,0.048151295
2004/4/7,36.15,34.57,0.047429271
2004/4/8,37.14,35.46,0.058627198
2004/4/12,37.84,36.09,0.067138117
2004/4/13,37.21,35.7,0.055713665
2004/4/14,36.72,35.62,0.046652021
2004/4/15,37.57,36.24,0.0525274
2004/4/16,37.74,36.14,0.059078301
2004/4/19,37.42,35.92,0.057627342
2004/4/20,37.6,35.6,0.074676934
2004/4/21,35.73,34.54,0.034519076
2004/4/22,36.71,35.42,0.036510607
2004/4/23,36.46,35.24,0.045545782
2004/4/26,36.97,35.76,0.048415256
2004/4/27,37.53,36.35,0.05916726
2004/4/28,37.46,36.22,0.062888742
2004/4/29,37.31,36.2,0.06626831
2004/4/30,37.38,36.24,0.073227171
2004/5/3,38.21,37.07,0.090675271
2004/5/4,38.98,37.63,0.099760421
2004/5/5,39.57,38.13,0.089780011
2004/5/6,39.37,37.96,0.097268672
2004/5/7,39.93,38.44,0.112184941
2004/5/10,38.93,37.57,0.096965795
2004/5/11,40.06,38.68,0.114724614
2004/5/12,40.77,39.33,0.118698918
2004/5/13,41.08,39.72,0.109975916
2004/5/14,41.38,40.08,0.110285454
2004/5/17,41.55,40.29,0.108294184
2004/5/18,40.54,39.31,0.089896541
2004/5/19,41.5,40.34,0.089645659
2004/5/20,40.92,39.79,0.089100311
2004/5/21,39.93,38.46,0.076903188
2004/5/24,41.72,40.02,0.101304261
2004/5/25,41.14,39.53,0.104390002
2004/5/26,40.7,39.33,0.099720124
2004/5/27,39.44,38.4,0.077291382
2004/5/28,39.88,38.85,0.079486274
2004/6/1,42.33,41.2,0.097731568
2004/6/2,39.96,39.17,0.06142118
2004/6/3,39.28,38.61,0.0554721
2004/6/4,38.49,38.03,0.05733157
2004/6/7,38.66,38.27,0.051335108
2004/6/8,37.28,37.05,0.029647137
2004/6/9,37.54,37.45,0.039580164
2004/6/10,38.45,38.28,0.054056566
2004/6/14,37.59,37.58,0.044872628
2004/6/15,37.19,37.24,0.03135008
2004/6/16,37.32,37.41,0.038550927
2004/6/17,38.46,38.54,0.039207523
2004/6/18,38.75,38.72,0.043088339
2004/6/21,37.63,37.57,0.019835324
2004/6/22,38.11,38,0.027155922
2004/6/23,37.57,37.16,0.018900757
2004/6/24,37.93,37.53,0.027654855
2004/6/25,37.55,37.16,0.026343396
2004/6/28,36.24,36.06,0.014500167
2004/6/29,35.66,35.53,0.023650278
2004/6/30,37.05,36.84,0.039614609
2004/7/1,38.74,38.34,0.061432749
2004/7/2,38.39,37.98,0.04765967
2004/7/6,39.65,39.18,0.065871058
2004/7/7,39.08,38.59,0.075419181
2004/7/8,40.33,39.67,0.086851153
2004/7/9,39.96,39.2,0.082716906
2004/7/12,39.5,38.81,0.071811646
2004/7/13,39.44,38.71,0.057237527
2004/7/14,40.97,40.09,0.062727233
2004/7/15,40.77,39.93,0.052953829
2004/7/16,41.25,40.34,0.062755737
2004/7/19,41.64,40.38,0.067816806
2004/7/20,40.86,39.45,0.052110173
2004/7/21,40.58,39.26,0.050323894
2004/7/22,41.36,40.03,0.061244202
2004/7/23,41.71,40.45,0.068790192
2004/7/26,41.44,40.17,0.079097414
2004/7/27,41.84,40.41,0.072343119
2004/7/28,42.9,41.34,0.085421392
2004/7/29,42.75,41.17,0.077538609
2004/7/30,43.8,41.99,0.080969695
2004/8/2,43.82,42.14,0.082723927
2004/8/3,44.15,42.65,0.086222137
2004/8/4,42.83,41.37,0.072559885
2004/8/5,44.41,42.65,0.078458187
2004/8/6,43.95,42.45,0.067424661
2004/8/9,44.84,43.38,0.070398799
2004/8/10,44.52,43.02,0.069228952
2004/8/11,44.8,43.31,0.066494635
2004/8/12,45.5,43.92,0.083170202
2004/8/13,46.58,45.04,0.080713019
2004/8/16,46.05,44.76,0.068505688
2004/8/17,46.75,45.25,0.070772375
2004/8/18,47.27,45.37,0.071657889
2004/8/19,48.7,46.65,0.082331694
2004/8/20,47.86,45.81,0.08546965
2004/8/23,46.05,44.67,0.057493741
2004/8/24,45.21,43.96,0.055460568
2004/8/25,43.47,42.32,0.05318036
2004/8/26,43.1,41.93,0.032200186
2004/8/27,43.18,42.25,0.038355824
2004/8/30,42.28,41.4,0.031411032
2004/8/31,42.12,41.37,0.040157138
2004/9/1,44,43.23,0.054061653
2004/9/2,44.06,43.28,0.029147277
2004/9/3,43.99,43.23,0.05040039
2004/9/7,43.31,42.64,0.049888382
2004/9/8,42.77,42.15,0.051012925
2004/9/9,44.61,43.73,0.066573761
2004/9/10,42.81,42,0.062757016
2004/9/13,43.87,42.86,0.068715812
2004/9/14,44.39,43.34,0.064313216
2004/9/15,43.58,42.6,0.06433045
2004/9/16,43.88,43.03,0.071256947
2004/9/17,45.59,44.42,0.085881884
2004/9/20,46.35,44.97,0.080138028
2004/9/21,47.1,45.52,0.085085558
2004/9/22,48.35,46.25,0.109555283
2004/9/23,48.46,46.43,0.105599813
2004/9/24,48.88,46.8,0.119055492
2004/9/27,49.64,47.62,0.121453208
2004/9/28,49.9,47.84,0.12802484
2004/9/29,49.51,47.68,0.137667204
2004/9/30,49.64,47.96,0.145236565
2004/10/1,50.12,48.44,0.133691441
2004/10/4,49.91,48.33,0.114535461
2004/10/5,51.09,49.4,0.128780942
2004/10/6,52.02,50.25,0.123105916
2004/10/7,52.67,50.96,0.13508854
2004/10/8,53.31,51.71,0.128346482
2004/10/11,53.64,52.14,0.136202702
2004/10/12,52.51,51.06,0.131298376
2004/10/13,53.64,51.99,0.141665598
2004/10/14,54.76,52.77,0.135427383
2004/10/15,54.93,52.72,0.138510289
2004/10/18,53.67,51.7,0.123995701
2004/10/19,53.29,51.56,0.120479406
2004/10/20,54.92,53.31,0.143683521
2004/10/21,54.47,52.74,0.14220708
2004/10/22,55.17,53.28,0.139317394
2004/10/25,54.54,52.88,0.129796608
2004/10/26,55.17,53.58,0.137801152
2004/10/27,52.46,51.29,0.113339436
2004/10/28,50.92,50,0.090517923
2004/10/29,51.76,50.86,0.099413401
2004/11/1,50.13,49.3,0.07695183
2004/11/2,49.62,48.89,0.070962229
2004/11/3,50.88,50.05,0.076628067
2004/11/4,48.82,48.28,0.071912254
2004/11/5,49.61,49.11,0.065650192
2004/11/8,49.09,48.73,0.063115338
2004/11/9,47.37,47.32,0.038213837
2004/11/10,48.86,48.56,0.055283057
2004/11/11,47.42,47.34,0.039373366
2004/11/12,47.32,47.23,0.032382405
2004/11/15,46.87,46.92,0.017296572
2004/11/16,46.11,46.2,0.012905044
2004/11/17,46.84,47.12,0.014998303
2004/11/18,46.22,46.35,0.008061162
2004/11/19,48.44,48.63,0.016352486
2004/11/22,48.64,48.17,0.026033274
2004/11/23,48.94,48.75,0.039648013
2004/11/24,49.44,49.04,0.051020778
2004/11/29,49.76,49.43,0.070334713
2004/11/30,49.13,48.91,0.068821902
2004/12/1,45.49,45.59,0.032089224
2004/12/2,43.25,43.46,0.018985771
2004/12/3,42.54,42.73,0.012111965
2004/12/6,42.98,43.17,-0.002518824
2004/12/7,41.46,41.87,-0.018657954
2004/12/8,41.94,42.38,-0.013156809
2004/12/9,42.53,43.07,-0.001121813
2004/12/10,40.71,41.64,-0.015096477
2004/12/13,41.01,42.16,-0.027889708
2004/12/14,41.82,42.63,-0.001865262
2004/12/15,44.19,44.67,0.013271835
2004/12/16,44.18,44.48,0.008336805
2004/12/17,46.28,46.32,0.035983751
2004/12/20,45.64,45.51,0.02557429
2004/12/21,45.76,45.15,0.012907462
2004/12/22,44.24,43.8,-0.007107769
2004/12/23,44.18,43.78,-0.012976542
2004/12/27,41.32,41.38,-0.048951424
2004/12/28,41.77,41.83,-0.045934208
2004/12/29,43.64,43.51,-0.030361111
2004/12/30,43.45,43.32,-0.03979961
2005/1/3,42.12,42.19,-0.055302808
2005/1/4,43.91,43.81,-0.03577281
2005/1/5,43.39,43.29,-0.043489524
2005/1/6,45.56,45.3,-0.026620419
2005/1/7,45.43,45.11,-0.026874058
2005/1/10,45.33,44.97,-0.03734123
2005/1/11,45.68,45.27,-0.041409971
2005/1/12,46.37,45.86,-0.040992323
2005/1/13,48.04,47.39,-0.031971539
2005/1/14,48.38,47.78,-0.032505163
2005/1/18,48.38,47.93,-0.023414946
2005/1/19,47.55,47.4,-0.038769296
2005/1/20,46.91,47,-0.051121661
2005/1/21,48.53,48.02,-0.03596511
2005/1/24,48.81,48.44,-0.024981735
2005/1/25,49.64,49.42,-0.016481136
2005/1/26,48.78,48.75,-0.038566887
2005/1/27,48.84,48.85,-0.03336447
2005/1/28,47.18,47.4,-0.05280628
2005/1/31,48.2,48.35,-0.040244408
2005/2/1,47.12,47.72,-0.055797427
2005/2/2,46.69,47.27,-0.040808825
2005/2/3,46.45,47.07,-0.031984286
2005/2/4,46.48,47.12,-0.039110236
2005/2/7,45.28,46.29,-0.036940501
2005/2/8,45.4,46.42,-0.032164184
2005/2/9,45.46,46.37,-0.04177465
2005/2/10,47.1,47.83,-0.010746354
2005/2/11,47.16,47.95,-0.017596138
2005/2/14,47.44,48.17,-0.011651731
2005/2/15,47.26,47.97,-0.000551019
2005/2/16,48.33,49.02,-0.002061883
2005/2/17,47.54,48.59,0.001830924
2005/2/18,48.35,49.43,0.010178533
2005/2/22,51.15,51.66,0.037487635
2005/2/23,51.17,51.3,0.044373441
2005/2/24,51.39,51.69,0.037673336
2005/2/25,51.49,51.89,0.045673153
2005/2/28,51.75,52.38,0.027006085
2005/3/1,51.68,52.46,0.030545859
2005/3/2,53.05,53.59,0.036710768
2005/3/3,53.57,53.86,0.038371185
2005/3/4,53.78,53.96,0.036630187
2005/3/7,53.89,54.35,0.042110521
2005/3/8,54.59,55.1,0.078243502
2005/3/9,54.77,55.25,0.100453019
2005/3/10,53.54,54.44,0.097945474
2005/3/11,54.43,55.31,0.100656286
2005/3/14,54.95,55.93,0.118064736
2005/3/15,55.05,56.05,0.113596371
2005/3/16,56.46,57.53,0.117566002
2005/3/17,56.4,57.64,0.131768383
2005/3/18,56.72,58.17,0.12883562
2005/3/21,56.62,58.42,0.123254532
2005/3/22,56.03,57.46,0.09840467
2005/3/23,53.81,55.68,0.082698213
2005/3/24,54.84,56.35,0.073328895
2005/3/28,54.05,55.31,0.074688863
2005/3/29,54.23,55.31,0.07958185
2005/3/30,53.99,55.44,0.090839217
2005/3/31,55.4,57.09,0.102234007
2005/4/1,57.27,59.09,0.141136697
2005/4/4,57.01,59.12,0.134463176
2005/4/5,56.04,58.12,0.109909043
2005/4/6,55.85,57.86,0.110334729
2005/4/7,54.11,56.3,0.108068009
2005/4/8,53.32,55.7,0.085316888
2005/4/11,53.71,56.16,0.093667567
2005/4/12,51.86,54.72,0.05873431
2005/4/13,50.22,53.52,0.046603881
2005/4/14,51.13,54.02,0.055752905
2005/4/15,50.49,53.38,0.047394876
2005/4/18,50.37,52.62,0.0407379
2005/4/19,52.29,54.77,0.042731933
