Date,SPX,VOLUME
2009/8/24,1025.57,960663616
2009/8/21,1026.13,1296527616
2009/8/20,1007.37,888273664
2009/8/19,996.46,869033728
2009/8/18,989.67,828130368
2009/8/17,979.73,1031207680
2009/8/14,1004.09,941985984
2009/8/13,1012.73,742985728
2009/8/12,1005.81,1027454592
2009/8/11,994.35,950457664
2009/8/10,1007.1,879406208
2009/8/7,1010.48,1209582976
2009/8/6,997.08,1158699648
2009/8/5,1002.72,1666549632
2009/8/4,1005.65,1050617280
2009/8/3,1002.63,1017752128
2009/7/31,987.48,1364114432
2009/7/30,986.75,1228697600
2009/7/29,975.15,1107494656
2009/7/28,979.62,1055970432
2009/7/27,982.18,916680640
2009/7/24,979.26,927055552
2009/7/23,976.29,1273330176
2009/7/22,954.07,1017244096
2009/7/21,954.58,1065558208
2009/7/20,951.13,984365632
2009/7/17,940.38,1216419456
2009/7/16,940.74,1066142208
2009/7/15,932.68,1265414016
2009/7/14,905.84,889590336
2009/7/13,901.05,1078994432
2009/7/10,879.13,814353856
2009/7/9,882.68,892244672
2009/7/8,879.56,1297485056
2009/7/7,881.03,982781568
2009/7/6,898.72,972380352
2009/7/2,896.42,722258240
2009/7/1,923.33,820306944
2009/6/30,919.32,1128099968
2009/6/29,927.23,874243456
2009/6/26,918.9,1404319104
2009/6/25,920.26,1049443904
2009/6/24,900.94,930844352
2009/6/23,895.1,1021119296
2009/6/22,893.04,1192790400
2009/6/19,921.23,2050889856
2009/6/18,918.37,932707200
2009/6/17,910.71,1109047424
2009/6/16,911.97,992777152
2009/6/15,923.72,961852224
2009/6/12,946.21,762837248
2009/6/11,944.89,1041939008
2009/6/10,939.15,988223936
2009/6/9,942.43,886061824
2009/6/8,939.14,894695744
2009/6/5,940.09,1063196160
2009/6/4,942.46,1160934784
2009/6/3,931.76,1099158144
2009/6/2,944.74,1130938240
2009/6/1,942.87,1275464192
2009/5/29,919.14,1483415296
2009/5/28,906.83,1103703936
2009/5/27,893.06,1122825728
2009/5/26,910.33,1169110400
2009/5/22,887,857902464
2009/5/21,888.33,1246687104
2009/5/20,903.47,1342873344
2009/5/19,908.13,1071500992
2009/5/18,909.71,1144298240
2009/5/15,882.88,1232332544
2009/5/14,893.07,1227004416
2009/5/13,883.92,1432196224
2009/5/12,908.35,1360212992
2009/5/11,909.24,1295986176
2009/5/8,929.23,1669584640
2009/5/7,907.39,1717737472
2009/5/6,919.53,1532284928
2009/5/5,903.8,1220200704
2009/5/4,907.24,1395038336
2009/5/1,877.52,1039996672
2009/4/30,872.81,1482669952
2009/4/29,873.64,1205310720
2009/4/28,855.16,1058001792
2009/4/27,857.51,1162904192
2009/4/24,866.23,1509113472
2009/4/23,851.92,1377647104
2009/4/22,843.55,1566996480
2009/4/21,850.08,1504931712
2009/4/20,832.39,1683230848
2009/4/17,869.6,1753797376
2009/4/16,865.3,1320720896
2009/4/15,852.06,1285685504
2009/4/14,841.5,1515307776
2009/4/13,858.73,1270832512
2009/4/9,856.56,1531040256
2009/4/8,825.16,1163715712
2009/4/7,815.55,1073911168
2009/4/6,835.48,1082299904
2009/4/3,842.5,1263482112
2009/4/2,834.38,1620003584
2009/4/1,811.08,1326005120
2009/3/31,797.87,1427145856
2009/3/30,787.53,1296681984
2009/3/27,815.94,1177612416
2009/3/26,832.86,1522704512
2009/3/25,813.88,1536369280
2009/3/24,806.12,1330429568
2009/3/23,822.92,1639745536
2009/3/20,768.54,2272174080
2009/3/19,784.04,1688439680
2009/3/18,794.35,1884770048
2009/3/17,778.12,1312524160
2009/3/16,753.89,1658266496
2009/3/13,756.55,1441451136
2009/3/12,750.74,1546953728
2009/3/11,721.36,1549871744
2009/3/10,719.6,1914481408
2009/3/9,676.53,1363557376
2009/3/6,683.38,1603429120
2009/3/5,682.55,1686517504
2009/3/4,712.87,1593371008
2009/3/3,696.33,1635332864
2009/3/2,700.82,1695383936
2009/2/27,735.09,2002029696
2009/2/26,752.83,1359355776
2009/2/25,764.9,1664718080
2009/2/24,773.14,1626748544
2009/2/23,743.33,1414032128
2009/2/20,770.05,1900729344
2009/2/19,778.94,1307362560
2009/2/18,788.42,1227987968
2009/2/17,789.17,1390224896
2009/2/13,826.84,1054364224
2009/2/12,835.19,1337853568
2009/2/11,833.74,1164000128
2009/2/10,827.16,1636406784
2009/2/9,869.89,1118605824
2009/2/6,868.6,1398180352
2009/2/5,845.85,1526517632
2009/2/4,832.23,1286424064
2009/2/3,838.51,1256948608
2009/2/2,825.44,1217063040
2009/1/30,825.88,1364074368
2009/1/29,845.14,1275456896
2009/1/28,874.09,1378814336
2009/1/27,845.71,1055064512
2009/1/26,836.57,1161514240
2009/1/23,831.95,1322731392
2009/1/22,827.5,1476960128
2009/1/21,840.24,1518196096
2009/1/20,805.22,1503896448
2009/1/16,850.12,1535860608
2009/1/15,843.74,1494092288
2009/1/14,842.62,1255624320
2009/1/13,871.79,1191585152
2009/1/12,870.26,1072145152
2009/1/9,890.35,992583040
2009/1/8,909.73,1014764928
2009/1/7,906.65,1086024960
2009/1/6,934.7,1080029568
2009/1/5,927.45,1050649472
2009/1/2,931.8,869505536
2008/12/31,903.25,1010761024
2008/12/30,890.64,717572608
2008/12/29,869.42,676565952
2008/12/26,872.8,374272096
2008/12/24,868.15,295561856
2008/12/23,863.16,761317184
2008/12/22,871.63,953827328
2008/12/19,887.88,2087318400
2008/12/18,885.28,1181366272
2008/12/17,904.42,1099929472
2008/12/16,913.18,1319279360
2008/12/15,868.57,985678976
2008/12/12,879.73,1174632064
2008/12/11,873.59,1182417664
2008/12/10,899.24,1067234560
2008/12/9,888.67,1251138944
2008/12/8,909.7,1462091264
2008/12/5,876.07,1413841408
2008/12/4,845.22,1267856768
2008/12/3,870.74,1344321920
2008/12/2,848.81,1320162560
2008/12/1,816.21,1340409984
2008/11/28,896.24,611338176
2008/11/26,887.68,1142586496
2008/11/25,857.39,1550100224
2008/11/24,851.81,1769567744
2008/11/21,800.03,2109752576
2008/11/20,752.44,2022876416
2008/11/19,806.58,1484241152
2008/11/18,859.12,1456286336
2008/11/17,850.75,1153277440
2008/11/14,873.29,1301018496
2008/11/13,911.29,1863395968
2008/11/12,852.3,1303495040
2008/11/11,898.95,1074138112
2008/11/10,919.21,1013465984
2008/11/7,930.99,1133208320
2008/11/6,904.88,1441221632
2008/11/5,952.77,1179205120
2008/11/4,1005.75,1167850496
2008/11/3,966.3,876695360
2008/10/31,968.75,1432050688
2008/10/30,954.09,1288848640
2008/10/29,930.09,1449901696
2008/10/28,940.51,1608905344
2008/10/27,848.92,1212268032
2008/10/24,876.77,1499321088
2008/10/23,908.11,1562867584
2008/10/22,896.78,1499838848
2008/10/21,955.05,1085563520
2008/10/20,985.4,1107854080
2008/10/17,940.55,1606778240
2008/10/16,946.43,1874552064
2008/10/15,907.84,1566732928
2008/10/14,998.01,1724876416
2008/10/13,1003.35,1602868096
2008/10/10,899.22,2711070464
2008/10/9,909.92,1870500224
2008/10/8,984.94,1935639680
2008/10/7,996.23,1587173888
2008/10/6,1056.89,1730994432
2008/10/3,1099.23,1289272832
2008/10/2,1114.28,1340843776
2008/10/1,1161.06,1213168768
2008/9/30,1166.36,1435328128
2008/9/29,1106.39,2669501440
2008/9/26,1213.01,1123652352
2008/9/25,1209.18,1394138880
2008/9/24,1185.87,1123258880
2008/9/23,1188.22,1098121984
2008/9/22,1207.09,1208497152
2008/9/19,1255.08,2588979968
2008/9/18,1206.51,2122315904
2008/9/17,1156.39,1866829312
2008/9/16,1213.59,1949401984
2008/9/15,1192.7,1727072256
2008/9/12,1251.7,1110488832
2008/9/11,1249.05,1254512000
2008/9/10,1232.04,1307633408
2008/9/9,1224.51,1461409920
2008/9/8,1267.79,1536705792
2008/9/5,1242.31,1056831168
2008/9/4,1236.83,1165336576
2008/9/3,1274.98,995633984
2008/9/2,1277.58,976838208
2008/8/29,1282.83,864148160
2008/8/28,1300.68,780098176
2008/8/27,1281.66,669252608
2008/8/26,1271.51,673747584
2008/8/25,1266.84,740746624
2008/8/22,1292.2,729191808
2008/8/21,1277.72,737683264
2008/8/20,1274.54,852281152
2008/8/19,1266.69,845163008
2008/8/18,1278.6,818736512
2008/8/15,1298.2,1023609664
2008/8/14,1292.93,840409088
2008/8/13,1285.83,974969856
2008/8/12,1289.59,931350208
2008/8/11,1305.32,1000666816
2008/8/8,1296.32,1047552960
2008/8/7,1266.07,1123037184
2008/8/6,1289.19,1044765504
2008/8/5,1284.88,1168435712
2008/8/4,1249.01,956078912
2008/8/1,1260.31,1041059968
2008/7/31,1267.38,1232448512
2008/7/30,1284.26,1190228096
2008/7/29,1263.2,1159311488
2008/7/28,1234.37,1026804224
2008/7/25,1257.76,1075795584
2008/7/24,1252.54,1395358208
2008/7/23,1282.19,1453300992
2008/7/22,1277,1371435648
2008/7/21,1260,1052469568
2008/7/18,1260.68,1604536448
2008/7/17,1260.32,1674527104
2008/7/16,1245.36,1472663680
2008/7/15,1214.91,1673262720
2008/7/14,1228.3,1207123200
2008/7/11,1239.49,1503352960
2008/7/10,1253.39,1318569600
2008/7/9,1244.69,1290779904
2008/7/8,1273.7,1439367680
2008/7/7,1252.31,1327615232
2008/7/3,1262.9,770728320
2008/7/2,1261.52,1258079616
2008/7/1,1284.91,1444339968
2008/6/30,1280,1344891776
2008/6/27,1278.38,1533372288
2008/6/26,1283.15,1345713536
2008/6/25,1321.97,1193709440
2008/6/24,1314.29,1168815872
2008/6/23,1318,933994112
2008/6/20,1317.93,1773042816
2008/6/19,1342.83,1142667648
2008/6/18,1337.81,1143782272
2008/6/17,1350.93,920463424
2008/6/16,1360.14,1012645952
2008/6/13,1360.03,1166753536
2008/6/12,1339.87,1247593728
2008/6/11,1335.49,1198324096
2008/6/10,1358.44,1148891648
2008/6/9,1361.76,1197165824
2008/6/6,1360.68,1345098624
2008/6/5,1404.05,1072831424
2008/6/4,1377.2,1130632960
2008/6/3,1377.65,1151686784
2008/6/2,1385.67,979897280
2008/5/30,1400.38,1103851136
2008/5/29,1398.26,993712320
2008/5/28,1390.84,994554112
2008/5/27,1385.35,942632832
2008/5/23,1375.93,938983168
2008/5/22,1394.35,988584128
2008/5/21,1390.71,1162576128
2008/5/20,1413.4,1074496768
2008/5/19,1426.63,973993344
2008/5/16,1425.35,1187106560
2008/5/15,1423.57,1044330304
2008/5/14,1408.66,1028188928
2008/5/13,1403.04,1044678784
2008/5/12,1403.58,861784448
2008/5/9,1388.28,869205056
2008/5/8,1397.68,997931136
2008/5/7,1392.57,1102526464
2008/5/6,1418.26,1092318592
2008/5/5,1407.49,1028082368
2008/5/2,1413.9,1098191488
2008/5/1,1409.34,1219274240
2008/4/30,1385.59,1229200512
2008/4/29,1390.94,1011843968
2008/4/28,1396.37,997212736
2008/4/25,1397.84,1094094976
2008/4/24,1388.82,1271788544
2008/4/23,1379.93,1190911104
2008/4/22,1375.94,1076602624
2008/4/21,1388.17,956492608
2008/4/18,1390.33,1339060352
2008/4/17,1365.56,1021520960
2008/4/16,1364.71,1228374016
2008/4/15,1334.43,1017445440
2008/4/14,1328.32,952829696
2008/4/11,1332.83,1116759296
2008/4/10,1360.55,1141092224
2008/4/9,1354.49,1025940224
2008/4/8,1365.54,1005739520
2008/4/7,1372.54,1029641408
2008/4/4,1370.4,1017619456
2008/4/3,1369.31,1019521088
2008/4/2,1367.53,1183294720
2008/4/1,1370.18,1415431680
2008/3/31,1322.7,1275775104
2008/3/28,1315.22,1128287872
2008/3/27,1325.76,1223716096
2008/3/26,1341.13,1204374272
2008/3/25,1352.99,1199199616
2008/3/24,1349.88,1283697792
2008/3/20,1329.51,2150245632
2008/3/19,1298.42,1587562752
2008/3/18,1330.74,1716933888
2008/3/17,1276.6,1766095616
2008/3/14,1288.14,1721345664
2008/3/13,1315.48,1602619776
2008/3/12,1308.77,1313585152
2008/3/11,1320.65,1674079360
2008/3/10,1273.37,1357695360
2008/3/7,1293.37,1486845184
2008/3/6,1304.34,1365927936
2008/3/5,1333.7,1423138048
2008/3/4,1326.75,1587478784
2008/3/3,1331.34,1291350400
2008/2/29,1330.63,1579300352
2008/2/28,1367.68,1218105728
2008/2/27,1380.02,1230567936
2008/2/26,1381.29,1311205632
2008/2/25,1371.8,1314580992
2008/2/22,1353.11,1263986560
2008/2/21,1342.53,1234926592
2008/2/20,1360.03,1255485824
2008/2/19,1348.78,1177812608
2008/2/15,1349.99,1304656384
2008/2/14,1348.86,1198383744
2008/2/13,1367.21,1226689536
2008/2/12,1348.86,1291003008
2008/2/11,1339.13,1238631296
2008/2/8,1331.29,1315245696
2008/2/7,1336.91,1660623616
2008/2/6,1326.45,1443227904
2008/2/5,1336.64,1513488768
2008/2/4,1380.82,1215656320
2008/2/1,1395.42,1796928640
2008/1/31,1378.55,1945337600
2008/1/30,1355.81,1614983808
2008/1/29,1362.3,1355709184
2008/1/28,1353.97,1358699136
2008/1/25,1330.61,1743535360
2008/1/24,1352.07,1929731200
2008/1/23,1338.6,2538144512
2008/1/22,1310.5,2338892800
2008/1/18,1325.19,2225542912
2008/1/17,1333.25,1932349312
2008/1/16,1373.2,1983861760
2008/1/15,1380.95,1593938560
2008/1/14,1416.25,1251202560
2008/1/11,1401.02,1572519808
2008/1/10,1420.33,1761494272
2008/1/9,1409.13,1781005440
2008/1/8,1390.19,1644454400
2008/1/7,1416.18,1495428480
2008/1/4,1411.63,1455021184
2008/1/3,1447.16,1082980736
2008/1/2,1447.16,1235905408
2007/12/31,1468.36,841180672
2007/12/28,1478.49,771290880
2007/12/27,1476.37,741128064
2007/12/26,1497.66,616624256
2007/12/24,1496.45,409761696
2007/12/21,1484.46,1926151936
2007/12/20,1460.12,1089180416
2007/12/19,1453,1112488832
2007/12/18,1454.98,1199315328
2007/12/17,1445.9,1178350848
2007/12/14,1467.95,1117950976
2007/12/13,1488.41,1246554368
2007/12/12,1486.59,1502249472
2007/12/11,1477.65,1338771840
2007/12/10,1515.96,962474048
2007/12/7,1504.66,955408256
2007/12/6,1507.34,1087970176
2007/12/5,1485.01,1264707072
2007/12/4,1462.79,1077876992
2007/12/3,1472.42,1101825792
2007/11/30,1481.14,1619150720
2007/11/29,1469.72,1154742272
2007/11/28,1469.02,1480160768
2007/11/27,1428.23,1423707264
2007/11/26,1407.22,1275270144
2007/11/23,1440.7,570567680
2007/11/21,1416.77,1358867584
2007/11/20,1439.7,1601275904
2007/11/19,1433.27,1391267840
2007/11/16,1458.74,1555153664
2007/11/15,1451.15,1269731712
2007/11/14,1470.58,1386122880
2007/11/13,1481.05,1472245120
2007/11/12,1439.18,1504305920
2007/11/9,1453.7,1615147520
2007/11/8,1474.77,1906361984
2007/11/7,1475.62,1414578432
2007/11/6,1520.27,1271861760
2007/11/5,1502.17,1235943424
2007/11/2,1509.65,1389288960
2007/11/1,1508.44,1412072576
2007/10/31,1549.38,1307056640
2007/10/30,1531.02,981802240
2007/10/29,1540.98,1020639424
2007/10/26,1535.28,1264691584
2007/10/25,1514.4,1451577600
2007/10/24,1515.88,1415894400
2007/10/23,1519.59,1129573504
2007/10/22,1506.33,1135186048
2007/10/19,1500.63,1612520320
2007/10/18,1540.08,1089166464
2007/10/17,1541.24,1280352384
2007/10/16,1538.53,1126646912
2007/10/15,1548.71,1078710784
2007/10/12,1561.8,911478656
2007/10/11,1554.41,1253097472
2007/10/10,1562.47,912662272
2007/10/9,1565.15,983866304
2007/10/8,1552.58,712288960
2007/10/5,1557.59,990038784
2007/10/4,1542.84,843706688
2007/10/3,1539.59,1000574976
2007/10/2,1546.63,975000576
2007/10/1,1547.04,1121305472
2007/9/28,1526.75,1039110464
2007/9/27,1531.38,926820416
2007/9/26,1525.42,1118619008
2007/9/25,1517.21,1128411520
2007/9/24,1517.73,1166777216
2007/9/21,1525.75,1909970688
2007/9/20,1518.75,1071945728
2007/9/19,1529.03,1396872960
2007/9/18,1519.78,1405300352
2007/9/17,1476.65,911182208
2007/9/14,1484.25,1030957120
2007/9/13,1483.95,1073258176
2007/9/12,1471.56,1113265152
2007/9/11,1471.49,1099105152
2007/9/10,1451.7,1127766784
2007/9/7,1453.55,1250999296
2007/9/6,1478.55,1074538880
2007/9/5,1472.29,1190077568
2007/9/4,1489.42,1200594560
2007/8/31,1473.99,1183675264
2007/8/30,1457.64,1100502912
2007/8/29,1463.76,1150640512
2007/8/28,1432.36,1189517952
2007/8/27,1466.79,880337344
2007/8/24,1479.37,977209280
2007/8/23,1462.5,1125466368
2007/8/22,1464.07,1175615616
2007/8/21,1447.12,1132879232
2007/8/20,1445.55,1229545600
2007/8/17,1445.94,2065775616
2007/8/16,1411.27,2400724736
2007/8/15,1406.7,1597286272
2007/8/14,1426.54,1441350272
2007/8/13,1452.92,1356952704
2007/8/10,1453.64,1956995072
2007/8/9,1453.09,2113846144
2007/8/8,1497.49,1948093696
2007/8/7,1476.71,1770747648
2007/8/6,1467.67,1789732992
2007/8/3,1433.06,1721582208
2007/8/2,1472.2,1540813696
2007/8/1,1465.81,1965070208
2007/7/31,1455.27,1802135168
2007/7/30,1473.91,1640144512
2007/7/27,1458.95,1832254080
2007/7/26,1482.66,2265610752
2007/7/25,1518.09,1625028096
2007/7/24,1511.04,1647209344
2007/7/23,1541.57,1244227840
2007/7/20,1534.1,1744999808
2007/7/19,1553.08,1350525696
2007/7/18,1546.17,1502608640
2007/7/17,1549.37,1277286912
2007/7/16,1549.52,1074972800
2007/7/13,1552.5,1089589760
2007/7/12,1547.7,1451477632
2007/7/11,1518.76,1248590976
2007/7/10,1510.12,1426227072
2007/7/9,1531.85,1125318016
2007/7/6,1530.44,997798272
2007/7/5,1525.4,1151402880
2007/7/3,1524.87,615430656
2007/7/2,1519.43,1088567680
2007/6/29,1503.35,1415209088
2007/6/28,1505.71,1230966272
2007/6/27,1506.34,1400891904
2007/6/26,1492.89,1382939648
2007/6/25,1497.74,1380794624
2007/6/22,1502.56,1918999040
2007/6/21,1522.19,1347575680
2007/6/20,1512.84,1343731456
2007/6/19,1533.7,1181299840
2007/6/18,1531.05,989222080
2007/6/15,1532.91,1786496384
2007/6/14,1522.97,1181561728
2007/6/13,1515.67,1333209216
2007/6/12,1493,1317101568
2007/6/11,1509.12,1073585664
2007/6/8,1507.67,1318187392
2007/6/7,1490.72,1602365440
2007/6/6,1517.38,1272450176
2007/6/5,1530.95,1353011456
2007/6/4,1539.18,1126562688
2007/6/1,1536.34,1159451264
2007/5/31,1530.62,1472394496
2007/5/30,1530.23,1268898560
2007/5/29,1518.11,1163513344
2007/5/25,1515.73,978449664
2007/5/24,1507.51,1468367232
2007/5/23,1522.28,1256097664
2007/5/22,1524.12,1126240896
2007/5/21,1525.1,1234475776
2007/5/18,1522.75,1390755200
2007/5/17,1512.75,1177887872
2007/5/16,1514.14,1256084736
2007/5/15,1501.19,1364063744
2007/5/14,1503.15,1151081984
2007/5/11,1505.85,1116669952
2007/5/10,1491.47,1254336256
2007/5/9,1512.58,1288890880
2007/5/8,1507.72,1184240128
2007/5/7,1509.48,1008960512
2007/5/4,1505.62,1293128832
2007/5/3,1502.39,1262831360
2007/5/2,1495.92,1285279488
2007/5/1,1486.3,1458601344
2007/4/30,1482.37,1347457920
2007/4/27,1494.07,1268521472
2007/4/26,1494.25,1460443520
2007/4/25,1495.42,1550099584
2007/4/24,1480.41,1424546944
2007/4/23,1480.93,1218048896
2007/4/20,1484.35,1772318080
2007/4/19,1470.73,1390809472
2007/4/18,1472.5,1392523776
2007/4/17,1471.48,1305656960
2007/4/16,1468.47,1240861440
2007/4/13,1452.85,1215198464
2007/4/12,1447.8,1200232448
2007/4/11,1438.87,1267572992
2007/4/10,1448.39,1071128192
2007/4/9,1444.61,1023604480
2007/4/5,1443.76,978177088
2007/4/4,1439.37,1100974080
2007/4/3,1437.77,1235053568
2007/4/2,1424.55,1239446144
2007/3/30,1420.86,1277374464
2007/3/29,1422.53,1240005120
2007/3/28,1417.23,1284288512
2007/3/27,1428.61,1154267392
2007/3/26,1437.5,1191634688
2007/3/23,1436.11,1123191296
2007/3/22,1434.54,1294516224
2007/3/21,1435.04,1399391232
2007/3/20,1410.94,1203748992
2007/3/19,1402.06,1090037504
2007/3/16,1386.95,1793014528
2007/3/15,1392.28,1202705152
2007/3/14,1387.17,1708717312
2007/3/13,1377.95,1611509632
2007/3/12,1406.6,1233240064
2007/3/9,1402.85,1157442816
2007/3/8,1401.89,1290832896
2007/3/7,1391.97,1328965888
2007/3/6,1395.41,1439346176
2007/3/5,1374.12,1456561152
2007/3/2,1387.17,1522206080
2007/3/1,1403.17,1833591424
2007/2/28,1406.82,1822529408
2007/2/27,1399.04,1928518272
2007/2/26,1449.37,1227472000
2007/2/23,1451.19,1138823680
2007/2/22,1456.38,1139687936
2007/2/21,1457.63,1106153088
2007/2/20,1459.68,1039060032
2007/2/16,1455.54,1172628992
2007/2/15,1456.81,1051634368
2007/2/14,1455.3,1163870464
2007/2/13,1444.26,1092172544
2007/2/12,1433.37,967554560
2007/2/9,1438.06,1237817344
2007/2/8,1448.31,1185290240
2007/2/7,1450.02,1180239488
2007/2/6,1448,1173260160
2007/2/5,1446.99,1090996992
2007/2/2,1448.39,1127393024
2007/2/1,1445.94,1379069440
2007/1/31,1438.24,1394423424
2007/1/30,1428.82,1211123712
2007/1/29,1420.62,1240652032
2007/1/26,1422.18,1243369728
2007/1/25,1423.9,1435520896
2007/1/24,1440.13,1326638848
2007/1/23,1427.99,1306478208
2007/1/22,1422.95,1246799488
2007/1/19,1430.5,1406259584
2007/1/18,1426.37,1385858048
2007/1/17,1430.62,1344215808
2007/1/16,1431.9,1270654592
2007/1/12,1430.73,1307537280
2007/1/11,1423.82,1365307392
2007/1/10,1414.85,1319674880
2007/1/9,1412.11,1403445760
2007/1/8,1412.84,1251463168
2007/1/5,1409.71,1351708544
2007/1/4,1418.34,1418678144
2007/1/3,1416.6,1642567296
2006/12/29,1418.3,794505408
2006/12/28,1424.73,671264768
2006/12/27,1426.84,752994240
2006/12/26,1416.9,600731328
2006/12/22,1410.76,794850176
2006/12/21,1418.3,1070676800
2006/12/20,1423.53,1068286400
2006/12/19,1425.55,1265174656
2006/12/18,1422.48,1231796992
2006/12/15,1427.09,1858692352
2006/12/14,1425.49,1274622080
2006/12/13,1413.21,1158988800
2006/12/12,1411.56,1254876928
2006/12/11,1413.04,1071381760
2006/12/8,1409.84,1134638208
2006/12/7,1407.29,1225742208
2006/12/6,1412.9,1233943040
2006/12/5,1414.76,1225565056
2006/12/4,1409.12,1174553856
2006/12/1,1396.71,1289008000
2006/11/30,1400.63,1799825792
2006/11/29,1399.48,1239902976
2006/11/28,1386.72,1269492736
2006/11/27,1381.9,1240709632
2006/11/24,1400.95,391538912
2006/11/22,1406.09,1020549888
2006/11/21,1402.81,1154100736
2006/11/20,1400.5,1160660864
2006/11/17,1401.2,1313299328
2006/11/16,1399.76,1237158272
2006/11/15,1396.57,1318461440
2006/11/14,1393.22,1292483072
2006/11/13,1384.42,1074022528
2006/11/10,1380.9,1116918272
2006/11/9,1378.33,1489525632
2006/11/8,1385.72,1367120256
2006/11/7,1382.84,1262121472
2006/11/6,1379.78,1164038144
2006/11/3,1364.3,1152141056
2006/11/2,1367.34,1258603520
2006/11/1,1367.81,1347562496
2006/10/31,1377.94,1367867776
2006/10/30,1377.93,1182751104
2006/10/27,1377.34,1306355200
2006/10/26,1389.08,1350804352
2006/10/25,1382.22,1479662848
2006/10/24,1377.38,1360477568
2006/10/23,1377.02,1285922176
2006/10/20,1368.6,1438499328
2006/10/19,1366.96,1394563840
2006/10/18,1365.96,1400344320
2006/10/17,1364.05,1234749312
2006/10/16,1369.05,1138673792
2006/10/13,1365.62,1243149824
2006/10/12,1362.83,1342545152
2006/10/11,1349.95,1345382144
2006/10/10,1353.42,1257026048
2006/10/9,1350.66,1005190400
2006/10/6,1349.58,1297337600
2006/10/5,1353.22,1397613696
2006/10/4,1350.22,1492514816
2006/10/3,1334.11,1346932992
2006/10/2,1331.32,1098301184
2006/9/29,1335.85,1113685632
2006/9/28,1339.15,1215184128
2006/9/27,1336.59,1435301888
2006/9/26,1336.34,1421375744
2006/9/25,1326.37,1422412928
2006/9/22,1314.78,1170811904
2006/9/21,1318.03,1379812224
2006/9/20,1325.18,1432167424
2006/9/19,1318.31,1266167040
2006/9/18,1321.18,1222844544
2006/9/15,1319.87,1948372352
2006/9/14,1316.28,1206065920
2006/9/13,1318.07,1339198080
2006/9/12,1313.11,1474171776
2006/9/11,1299.54,1292083200
2006/9/8,1298.92,1046530944
2006/9/7,1294.02,1232157824
2006/9/6,1300.26,1174665216
2006/9/5,1313.25,1098626944
2006/9/1,1311.01,909032256
2006/8/31,1303.82,1120542848
2006/8/30,1304.27,1053645568
2006/8/29,1304.28,1131615104
2006/8/28,1301.78,939677312
2006/8/25,1295.09,853711808
2006/8/24,1296.06,982140032
2006/8/23,1292.99,942668800
2006/8/22,1298.82,1023846016
2006/8/21,1297.52,917141376
2006/8/18,1302.3,1238601984
2006/8/17,1297.48,1322695296
2006/8/16,1295.43,1368112128
2006/8/15,1285.58,1249347200
2006/8/14,1268.21,1147214336
2006/8/11,1266.74,1038507904
2006/8/10,1271.81,1212325760
2006/8/9,1265.95,1435443712
2006/8/8,1271.48,1276492800
2006/8/7,1275.77,1075668736
2006/8/4,1279.36,1374762752
2006/8/3,1280.27,1438048256
2006/8/2,1278.55,1353561600
2006/8/1,1270.92,1229571456
2006/7/31,1276.66,1403689088
2006/7/28,1278.55,1503012992
2006/7/27,1263.2,1689513088
2006/7/26,1268.4,1728339840
2006/7/25,1268.88,1598928256
2006/7/24,1260.91,1504895232
2006/7/21,1240.29,2085158144
2006/7/20,1249.13,1740022784
2006/7/19,1259.81,1968649088
2006/7/18,1236.86,1618984704
2006/7/17,1234.49,1306030976
2006/7/14,1236.2,1539426816
2006/7/13,1242.29,1711626752
2006/7/12,1258.6,1468276480
2006/7/11,1272.52,1597151616
2006/7/10,1267.34,1200037120
2006/7/7,1265.48,1368599168
2006/7/6,1274.08,1205185792
2006/7/5,1270.91,1233683712
2006/7/3,1280.19,593521408
2006/6/30,1270.2,1852939008
2006/6/29,1272.87,1666507136
2006/6/28,1246,1324597888
2006/6/27,1239.2,1422811136
2006/6/26,1250.56,1131730304
2006/6/23,1244.5,1288192000
2006/6/22,1245.6,1351414656
2006/6/21,1252.2,1504163968
2006/6/20,1240.12,1323395968
2006/6/19,1240.14,1370292992
2006/6/16,1251.54,1976364416
2006/6/15,1256.16,1788560256
2006/6/14,1230.04,1785010432
2006/6/13,1223.69,2019828864
2006/6/12,1236.4,1442514688
2006/6/9,1252.3,1385776896
2006/6/8,1257.93,2277760512
2006/6/7,1256.15,1640068352
2006/6/6,1263.85,1712350208
2006/6/5,1265.29,1332189056
2006/6/2,1288.22,1439117056
2006/6/1,1285.71,1583768320
2006/5/31,1270.09,1815750656
2006/5/30,1259.84,1378810240
2006/5/26,1280.16,1164525056
2006/5/25,1272.88,1539391104
2006/5/24,1258.57,1975359616
2006/5/23,1256.58,1723477248
2006/5/22,1262.07,1738738560
2006/5/19,1267.03,2106434304
2006/5/18,1261.81,1656374016
2006/5/17,1270.32,1919180544
2006/5/16,1292.08,1550514432
2006/5/15,1294.5,1575865600
2006/5/12,1291.24,1681305984
2006/5/11,1305.92,1737906816
2006/5/10,1322.85,1490166784
2006/5/9,1325.14,1469779840
2006/5/8,1324.66,1467416448
2006/5/5,1325.76,1554463872
2006/5/4,1312.25,1560253440
2006/5/3,1307.85,1664264448
2006/5/2,1313.21,1565089664
2006/5/1,1305.19,1612972160
2006/4/28,1310.61,2061429760
2006/4/27,1309.72,2029641088
2006/4/26,1305.41,1635965568
2006/4/25,1301.74,1670773248
2006/4/24,1308.11,1445496448
2006/4/21,1311.28,1802720128
