Date,R_1M,R_3M,R_6M,R_12M
2009-12-11,0.038005802550591605,0.05370522681465273,0.00797172838278759,0.12115761788125545
2009-12-14,0.01967489745177775,0.04110007090861778,0.0004487887192468065,0.11442317185915218
2009-12-15,0.038179307356962955,0.05224156760806187,0.007319957036996838,0.11489895571019826
2009-12-16,0.026019221406804904,0.058592834346093525,0.00751005247119485,0.12053048197767713
2009-12-17,0.01861178016203202,0.06536019268666537,0.015619297861469983,0.13487154222319564
2009-12-18,-0.00971455005578381,0.057380246174498994,-0.0064945077870600665,0.13116910210708665
2009-12-21,-0.01550199721736012,0.047161258471343226,-0.01975674341367084,0.12616130335263231
2009-12-22,-0.023121232178315188,0.04937299869412004,-0.03965045348025964,0.1259548129729342
2009-12-23,-0.02060521689467154,0.04701094958905583,-0.03911332423098535,0.1215252679392107
2009-12-24,-0.037239897734535954,0.0381276187770756,-0.046081599318230304,0.11634471983523897
2009-12-28,-0.047801876252460684,0.04461863129333721,-0.07673482416783417,0.11591799819113668
2009-12-29,-0.032862724205292126,0.05437755283253409,-0.08478955780500796,0.1186112591014028
2009-12-30,-0.02050744837627183,0.055947160029118814,-0.08793345288613497,0.11670602439587374
2009-12-31,-0.015980629539951496,0.06039817056766217,-0.08297013720742519,0.12782710070845682
2010-01-04,-0.061677508186303576,0.04717605627587185,-0.09261335051500896,0.12257831048817724
2010-01-05,-0.061881885052616714,0.050900996022947176,-0.06709076831028049,0.11762221518319094
2010-01-06,-0.0707036952354152,0.05218354819986981,-0.05882301211812102,0.12260583569305439
2010-01-07,-0.06233741208208887,0.048708493549036946,-0.055820756948033234,0.11575821808021436
2010-01-08,-0.06711907631574343,0.05735471361945188,-0.05784380513196741,0.1104997467204667
2010-01-11,-0.05973077124274184,0.05640028596836921,-0.04502258103890222,0.10703761181537597
2010-01-12,-0.05343155374839381,0.04920701976729869,-0.036128566650824645,0.12168418088046318
2010-01-13,-0.044349207457579976,0.04524823685496826,-0.04294392849661344,0.1224425668598561
2010-01-14,-0.042622294202671496,0.051120631106002845,-0.07277571704717611,0.11780993678491192
2010-01-15,-0.025773967236780715,0.06153886781158957,-0.057023141994489546,0.1383854299622369
2010-01-19,-0.03569720838441004,0.05080722985837616,-0.05803187188649228,0.12587917199168852
2010-01-20,-0.02638747319953605,0.0696284840603143,-0.0601472707461953,0.1264278935714036
2010-01-21,-0.019597305818286115,0.08559938377758658,-0.020430280882774432,0.14669317856119224
2010-01-22,0.012347035978603316,0.08422180699054738,0.009983879240858862,0.17548728658313184
2010-01-25,0.005616440854136817,0.08623424934809165,0.016621382592680423,0.1769361221028829
2010-01-26,0.011280295192140466,0.10493787597168924,0.019841233507603917,0.18221522290485903
2010-01-27,0.016592255125284838,0.08126651480637825,0.007863325740319116,0.18143963553530762
2010-01-28,0.0311471328593953,0.10855393580629391,0.015674992854047387,0.19825177726757204
2010-01-29,0.04183001666868447,0.09286971421121737,0.02582249248046775,0.1885423747753452
2010-02-01,0.0310138726943876,0.07042848355199749,0.03366722059512095,0.18080408376867196
2010-02-02,0.03206685277163479,0.02250480368342833,0.015534930935721336,0.18514121016568175
2010-02-03,0.03756561679790038,0.012394284047827497,0.027303878681831373,0.18842045785943418
2010-02-04,0.0727488218528658,0.09088429231217865,0.05897790445015105,0.22950588368089853
2010-02-05,0.07448953751207554,0.08403755428206972,0.052007615903356896,0.22949005336759853
2010-02-08,0.08847966387190787,0.10875901357003626,0.0672350814769953,0.24822567518973448
2010-02-09,0.07423495123865043,0.08119418600306405,0.04721070134140404,0.23731457609386086
2010-02-10,0.07712544353215423,0.06324136575135975,0.01997884152678031,0.23662850027618365
2010-02-11,0.07509712833922122,0.054215694456035024,0.004766011108329193,0.2256900980092167
2010-02-12,0.08433208431348849,0.0421102546698775,0.0034774200146907575,0.23583230281447887
2010-02-16,0.06481134746590933,0.01843141194845055,-0.014147798368755904,0.21687506279284308
2010-02-17,0.05492446635319381,-0.0253931296668517,-0.006339187456230522,0.2078198470227648
